run_id,scenario_key,scale,seed,map_signature,split,split_reason
74,S1|A|F0|H0|L2|1,S1,1,5782f00887377f0d649f0ea5832c101fd641617fc635951625846fdf653a22c0,train,S1-S9 train split; lower-scale training set
564,S4|A|F2|H2|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
565,S4|A|F3|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
566,S4|A|F3|H3|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
567,S4|A|F4|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
568,S4|A|F4|H4|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
569,S4|B|F1|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
570,S4|B|F1|H1|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
571,S4|B|F2|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
572,S4|B|F2|H2|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
573,S4|B|F3|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
574,S4|B|F3|H3|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
575,S4|B|F4|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
576,S4|B|F4|H4|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
577,S4|B|F1|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
578,S4|B|F1|H1|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
579,S4|B|F2|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
580,S4|B|F2|H2|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
581,S4|B|F3|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
582,S4|B|F3|H3|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
583,S4|B|F4|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
584,S4|B|F4|H4|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
585,S4|A|F1|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
586,S4|A|F1|H1|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
587,S4|A|F2|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
588,S4|A|F2|H2|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
589,S4|A|F3|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
590,S4|A|F3|H3|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
591,S4|A|F4|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
592,S4|A|F4|H4|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
593,S4|A|F1|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
594,S4|A|F1|H1|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
595,S4|A|F2|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
596,S4|A|F2|H2|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
597,S4|A|F3|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
598,S4|A|F3|H3|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
599,S4|A|F4|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
600,S4|A|F4|H4|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
601,S4|B|F1|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
602,S4|B|F1|H1|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
603,S4|B|F2|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
604,S4|B|F2|H2|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
605,S4|B|F3|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
606,S4|B|F3|H3|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
607,S4|B|F4|H0|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
608,S4|B|F4|H4|L1|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
609,S4|B|F1|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
610,S4|B|F1|H1|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
611,S4|B|F2|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
612,S4|B|F2|H2|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
613,S4|B|F3|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
614,S4|B|F3|H3|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
615,S4|B|F4|H0|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
616,S4|B|F4|H4|L2|2,S4,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,train,S1-S9 train split; lower-scale training set
617,S4|A|F1|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
618,S4|A|F1|H1|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
619,S4|A|F2|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
620,S4|A|F2|H2|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
621,S4|A|F3|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
622,S4|A|F3|H3|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
623,S4|A|F4|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
624,S4|A|F4|H4|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
625,S4|A|F1|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
626,S4|A|F1|H1|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
627,S4|A|F2|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
628,S4|A|F2|H2|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
629,S4|A|F3|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
630,S4|A|F3|H3|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
631,S4|A|F4|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
632,S4|A|F4|H4|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
633,S4|B|F1|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
634,S4|B|F1|H1|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
635,S4|B|F2|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
636,S4|B|F2|H2|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
637,S4|B|F3|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
638,S4|B|F3|H3|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
639,S4|B|F4|H0|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
640,S4|B|F4|H4|L1|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
641,S4|B|F1|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
642,S4|B|F1|H1|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
643,S4|B|F2|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
644,S4|B|F2|H2|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
645,S4|B|F3|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
646,S4|B|F3|H3|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
647,S4|B|F4|H0|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
648,S4|B|F4|H4|L2|3,S4,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,train,S1-S9 train split; lower-scale training set
649,S4|A|F1|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
650,S4|A|F1|H1|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
651,S4|A|F2|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
652,S4|A|F2|H2|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
653,S4|A|F3|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
654,S4|A|F3|H3|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
655,S4|A|F4|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
656,S4|A|F4|H4|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
657,S4|A|F1|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
658,S4|A|F1|H1|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
659,S4|A|F2|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
660,S4|A|F2|H2|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
661,S4|A|F3|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
662,S4|A|F3|H3|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
663,S4|A|F4|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
664,S4|A|F4|H4|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
665,S4|B|F1|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
666,S4|B|F1|H1|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
667,S4|B|F2|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
668,S4|B|F2|H2|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
669,S4|B|F3|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
670,S4|B|F3|H3|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
671,S4|B|F4|H0|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
672,S4|B|F4|H4|L1|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
673,S4|B|F1|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
674,S4|B|F1|H1|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
675,S4|B|F2|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
676,S4|B|F2|H2|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
677,S4|B|F3|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
678,S4|B|F3|H3|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
679,S4|B|F4|H0|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
680,S4|B|F4|H4|L2|4,S4,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,train,S1-S9 train split; lower-scale training set
681,S5|A|F1|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
682,S5|A|F1|H1|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
683,S5|A|F2|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
684,S5|A|F2|H2|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
685,S5|A|F3|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
686,S5|A|F3|H3|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
687,S5|A|F4|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
688,S5|A|F4|H4|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
689,S5|A|F1|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
690,S5|A|F1|H1|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
691,S5|A|F2|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
692,S5|A|F2|H2|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
693,S5|A|F3|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
694,S5|A|F3|H3|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
695,S5|A|F4|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
696,S5|A|F4|H4|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
697,S5|B|F1|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
698,S5|B|F1|H1|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
699,S5|B|F2|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
700,S5|B|F2|H2|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
701,S5|B|F3|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
702,S5|B|F3|H3|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
703,S5|B|F4|H0|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
704,S5|B|F4|H4|L1|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
705,S5|B|F1|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
706,S5|B|F1|H1|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
707,S5|B|F2|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
708,S5|B|F2|H2|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
709,S5|B|F3|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
710,S5|B|F3|H3|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
711,S5|B|F4|H0|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
712,S5|B|F4|H4|L2|1,S5,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,train,S1-S9 train split; lower-scale training set
713,S5|A|F1|H0|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
714,S5|A|F1|H1|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
715,S5|A|F2|H0|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
716,S5|A|F2|H2|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
717,S5|A|F3|H0|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
718,S5|A|F3|H3|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
719,S5|A|F4|H0|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
720,S5|A|F4|H4|L1|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
721,S5|A|F1|H0|L2|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
722,S5|A|F1|H1|L2|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
723,S5|A|F2|H0|L2|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
724,S5|A|F2|H2|L2|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
725,S5|A|F3|H0|L2|2,S5,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,train,S1-S9 train split; lower-scale training set
