id,server_time,node_id,seq,uptime_ms,mode,last_command,temp_c,humidity,pressure_hpa,rssi_dbm,battery_v,wifi_ip,raw_json
860,2026-06-04T23:03:15.582822+00:00,NODE_02,23,115000,NORMAL,NONE,27.97,68.86,1008.14,-55,4.08,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.97, ""humidity"": 68.86, ""pressure_hpa"": 1008.14, ""rssi_dbm"": -55, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.102""}"
861,2026-06-04T23:03:15.830290+00:00,NODE_03,23,115000,NORMAL,NONE,28.43,75.31,1009.23,-51,3.89,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.43, ""humidity"": 75.31, ""pressure_hpa"": 1009.23, ""rssi_dbm"": -51, ""battery_v"": 3.89, ""wifi_ip"": ""192.168.1.103""}"
862,2026-06-04T23:03:16.078280+00:00,NODE_04,23,115000,NORMAL,NONE,29.5,74.07,1007.14,-53,4.02,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.5, ""humidity"": 74.07, ""pressure_hpa"": 1007.14, ""rssi_dbm"": -53, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.104""}"
863,2026-06-04T23:03:16.326466+00:00,NODE_05,18,90000,NORMAL,NONE,30.7,69.31,1009.07,-48,4.08,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.7, ""humidity"": 69.31, ""pressure_hpa"": 1009.07, ""rssi_dbm"": -48, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.105""}"
864,2026-06-04T23:03:16.608757+00:00,NODE_06,23,115000,NORMAL,NONE,28.38,69.52,1009.65,-49,4.06,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.38, ""humidity"": 69.52, ""pressure_hpa"": 1009.65, ""rssi_dbm"": -49, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.106""}"
865,2026-06-04T23:03:16.861608+00:00,NODE_07,23,115000,NORMAL,NONE,30.48,74.43,1009.94,-76,4.02,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.48, ""humidity"": 74.43, ""pressure_hpa"": 1009.94, ""rssi_dbm"": -76, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.107""}"
866,2026-06-04T23:03:17.114976+00:00,NODE_08,23,115000,NORMAL,NONE,30.6,74.74,1009.44,-48,3.98,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.6, ""humidity"": 74.74, ""pressure_hpa"": 1009.44, ""rssi_dbm"": -48, ""battery_v"": 3.98, ""wifi_ip"": ""192.168.1.108""}"
867,2026-06-04T23:03:17.385653+00:00,NODE_09,23,115000,NORMAL,NONE,30.31,75.52,1009.32,-74,4.01,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.31, ""humidity"": 75.52, ""pressure_hpa"": 1009.32, ""rssi_dbm"": -74, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.109""}"
868,2026-06-04T23:03:17.643160+00:00,NODE_10,23,115000,NORMAL,NONE,30.37,75.13,1009.09,-56,4.02,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.37, ""humidity"": 75.13, ""pressure_hpa"": 1009.09, ""rssi_dbm"": -56, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.110""}"
869,2026-06-04T23:03:22.896770+00:00,NODE_01,24,120000,NORMAL,NONE,27.29,68.05,1007.56,-47,4.07,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.29, ""humidity"": 68.05, ""pressure_hpa"": 1007.56, ""rssi_dbm"": -47, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.101""}"
870,2026-06-04T23:03:23.183206+00:00,NODE_02,24,120000,NORMAL,NONE,29.12,72.9,1008.04,-52,4.08,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.12, ""humidity"": 72.9, ""pressure_hpa"": 1008.04, ""rssi_dbm"": -52, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.102""}"
871,2026-06-04T23:03:23.431023+00:00,NODE_03,24,120000,NORMAL,NONE,28.02,68.03,1007.98,-61,3.89,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.02, ""humidity"": 68.03, ""pressure_hpa"": 1007.98, ""rssi_dbm"": -61, ""battery_v"": 3.89, ""wifi_ip"": ""192.168.1.103""}"
872,2026-06-04T23:03:23.683422+00:00,NODE_04,24,120000,NORMAL,NONE,30.58,73.0,1009.62,-46,4.02,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.58, ""humidity"": 73.0, ""pressure_hpa"": 1009.62, ""rssi_dbm"": -46, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.104""}"
873,2026-06-04T23:03:23.931550+00:00,NODE_05,19,95000,NORMAL,NONE,27.15,70.4,1007.23,-54,4.08,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 19, ""uptime_ms"": 95000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.15, ""humidity"": 70.4, ""pressure_hpa"": 1007.23, ""rssi_dbm"": -54, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.105""}"
874,2026-06-04T23:03:24.183430+00:00,NODE_06,24,120000,NORMAL,NONE,30.75,75.27,1008.33,-56,4.06,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.75, ""humidity"": 75.27, ""pressure_hpa"": 1008.33, ""rssi_dbm"": -56, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.106""}"
875,2026-06-04T23:03:24.431163+00:00,NODE_07,24,120000,NORMAL,NONE,28.91,74.73,1007.84,-78,4.02,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.91, ""humidity"": 74.73, ""pressure_hpa"": 1007.84, ""rssi_dbm"": -78, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.107""}"
876,2026-06-04T23:03:24.683044+00:00,NODE_08,24,120000,NORMAL,NONE,27.03,69.17,1008.03,-54,3.98,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.03, ""humidity"": 69.17, ""pressure_hpa"": 1008.03, ""rssi_dbm"": -54, ""battery_v"": 3.98, ""wifi_ip"": ""192.168.1.108""}"
877,2026-06-04T23:03:24.930380+00:00,NODE_09,24,120000,NORMAL,NONE,29.42,71.88,1007.5,-72,4.01,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.42, ""humidity"": 71.88, ""pressure_hpa"": 1007.5, ""rssi_dbm"": -72, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.109""}"
878,2026-06-04T23:03:25.188841+00:00,NODE_10,24,120000,NORMAL,NONE,27.76,71.53,1009.92,-49,4.02,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 24, ""uptime_ms"": 120000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.76, ""humidity"": 71.53, ""pressure_hpa"": 1009.92, ""rssi_dbm"": -49, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.110""}"
879,2026-06-04T23:03:30.438587+00:00,NODE_01,25,125000,NORMAL,NONE,30.45,73.34,1009.89,-64,4.07,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.45, ""humidity"": 73.34, ""pressure_hpa"": 1009.89, ""rssi_dbm"": -64, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.101""}"
880,2026-06-04T23:03:30.695583+00:00,NODE_02,25,125000,NORMAL,NONE,29.49,75.61,1007.18,-49,4.08,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.49, ""humidity"": 75.61, ""pressure_hpa"": 1007.18, ""rssi_dbm"": -49, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.102""}"
881,2026-06-04T23:03:30.946774+00:00,NODE_03,25,125000,NORMAL,NONE,28.3,75.1,1007.98,-64,3.89,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.3, ""humidity"": 75.1, ""pressure_hpa"": 1007.98, ""rssi_dbm"": -64, ""battery_v"": 3.89, ""wifi_ip"": ""192.168.1.103""}"
882,2026-06-04T23:03:31.195430+00:00,NODE_04,25,125000,NORMAL,NONE,30.68,68.47,1008.98,-56,4.02,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.68, ""humidity"": 68.47, ""pressure_hpa"": 1008.98, ""rssi_dbm"": -56, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.104""}"
883,2026-06-04T23:03:31.447887+00:00,NODE_05,20,100000,NORMAL,NONE,28.36,71.62,1009.06,-64,4.08,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 20, ""uptime_ms"": 100000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.36, ""humidity"": 71.62, ""pressure_hpa"": 1009.06, ""rssi_dbm"": -64, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.105""}"
884,2026-06-04T23:03:31.702300+00:00,NODE_06,25,125000,NORMAL,NONE,28.85,71.94,1009.55,-51,4.06,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.85, ""humidity"": 71.94, ""pressure_hpa"": 1009.55, ""rssi_dbm"": -51, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.106""}"
885,2026-06-04T23:03:31.953028+00:00,NODE_07,25,125000,NORMAL,NONE,28.63,75.05,1009.75,-79,4.01,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.63, ""humidity"": 75.05, ""pressure_hpa"": 1009.75, ""rssi_dbm"": -79, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.107""}"
886,2026-06-04T23:03:32.206907+00:00,NODE_08,25,125000,NORMAL,NONE,30.11,69.04,1009.34,-58,3.98,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.11, ""humidity"": 69.04, ""pressure_hpa"": 1009.34, ""rssi_dbm"": -58, ""battery_v"": 3.98, ""wifi_ip"": ""192.168.1.108""}"
887,2026-06-04T23:03:32.456721+00:00,NODE_09,25,125000,NORMAL,NONE,27.73,72.84,1007.71,-68,4.01,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.73, ""humidity"": 72.84, ""pressure_hpa"": 1007.71, ""rssi_dbm"": -68, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.109""}"
888,2026-06-04T23:03:32.708239+00:00,NODE_10,25,125000,NORMAL,NONE,30.79,74.44,1009.64,-61,4.02,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 25, ""uptime_ms"": 125000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.79, ""humidity"": 74.44, ""pressure_hpa"": 1009.64, ""rssi_dbm"": -61, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.110""}"
889,2026-06-04T23:03:37.966550+00:00,NODE_01,26,130000,NORMAL,NONE,27.75,75.67,1007.11,-47,4.07,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.75, ""humidity"": 75.67, ""pressure_hpa"": 1007.11, ""rssi_dbm"": -47, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.101""}"
890,2026-06-04T23:03:38.248012+00:00,NODE_02,26,130000,NORMAL,NONE,29.52,75.88,1008.54,-53,4.08,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.52, ""humidity"": 75.88, ""pressure_hpa"": 1008.54, ""rssi_dbm"": -53, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.102""}"
891,2026-06-04T23:03:38.503766+00:00,NODE_03,26,130000,NORMAL,NONE,30.63,75.01,1008.35,-58,3.89,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.63, ""humidity"": 75.01, ""pressure_hpa"": 1008.35, ""rssi_dbm"": -58, ""battery_v"": 3.89, ""wifi_ip"": ""192.168.1.103""}"
892,2026-06-04T23:03:38.773578+00:00,NODE_04,26,130000,NORMAL,NONE,30.99,73.14,1007.47,-61,4.02,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.99, ""humidity"": 73.14, ""pressure_hpa"": 1007.47, ""rssi_dbm"": -61, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.104""}"
893,2026-06-04T23:03:39.033380+00:00,NODE_05,21,105000,NORMAL,NONE,28.56,74.23,1009.99,-49,4.08,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 21, ""uptime_ms"": 105000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.56, ""humidity"": 74.23, ""pressure_hpa"": 1009.99, ""rssi_dbm"": -49, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.105""}"
894,2026-06-04T23:03:39.290346+00:00,NODE_06,26,130000,NORMAL,NONE,28.41,70.81,1007.69,-63,4.06,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.41, ""humidity"": 70.81, ""pressure_hpa"": 1007.69, ""rssi_dbm"": -63, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.106""}"
895,2026-06-04T23:03:39.520786+00:00,NODE_07,26,130000,NORMAL,NONE,27.34,72.22,1007.96,-68,4.01,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.34, ""humidity"": 72.22, ""pressure_hpa"": 1007.96, ""rssi_dbm"": -68, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.107""}"
896,2026-06-04T23:03:39.750830+00:00,NODE_08,26,130000,NORMAL,NONE,27.57,70.04,1007.21,-65,3.97,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.57, ""humidity"": 70.04, ""pressure_hpa"": 1007.21, ""rssi_dbm"": -65, ""battery_v"": 3.97, ""wifi_ip"": ""192.168.1.108""}"
897,2026-06-04T23:03:39.979425+00:00,NODE_09,26,130000,NORMAL,NONE,28.67,70.94,1009.09,-72,4.0,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.67, ""humidity"": 70.94, ""pressure_hpa"": 1009.09, ""rssi_dbm"": -72, ""battery_v"": 4.0, ""wifi_ip"": ""192.168.1.109""}"
898,2026-06-04T23:03:40.210612+00:00,NODE_10,26,130000,NORMAL,NONE,28.77,74.25,1007.99,-59,4.01,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 26, ""uptime_ms"": 130000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.77, ""humidity"": 74.25, ""pressure_hpa"": 1007.99, ""rssi_dbm"": -59, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.110""}"
899,2026-06-04T23:03:45.441458+00:00,NODE_01,27,135000,NORMAL,NONE,30.62,71.06,1007.66,-47,4.07,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.62, ""humidity"": 71.06, ""pressure_hpa"": 1007.66, ""rssi_dbm"": -47, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.101""}"
900,2026-06-04T23:03:45.686980+00:00,NODE_02,27,135000,NORMAL,NONE,29.22,70.1,1009.9,-48,4.08,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.22, ""humidity"": 70.1, ""pressure_hpa"": 1009.9, ""rssi_dbm"": -48, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.102""}"
901,2026-06-04T23:03:45.917038+00:00,NODE_03,27,135000,NORMAL,NONE,29.53,72.25,1009.35,-63,3.88,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.53, ""humidity"": 72.25, ""pressure_hpa"": 1009.35, ""rssi_dbm"": -63, ""battery_v"": 3.88, ""wifi_ip"": ""192.168.1.103""}"
902,2026-06-04T23:03:46.181815+00:00,NODE_04,27,135000,NORMAL,NONE,28.03,72.29,1007.48,-53,4.02,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.03, ""humidity"": 72.29, ""pressure_hpa"": 1007.48, ""rssi_dbm"": -53, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.104""}"
903,2026-06-04T23:03:46.410878+00:00,NODE_05,22,110000,NORMAL,NONE,30.82,75.37,1007.77,-48,4.08,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 22, ""uptime_ms"": 110000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.82, ""humidity"": 75.37, ""pressure_hpa"": 1007.77, ""rssi_dbm"": -48, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.105""}"
904,2026-06-04T23:03:46.641640+00:00,NODE_06,27,135000,NORMAL,NONE,27.41,72.22,1009.39,-56,4.06,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.41, ""humidity"": 72.22, ""pressure_hpa"": 1009.39, ""rssi_dbm"": -56, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.106""}"
905,2026-06-04T23:03:46.872521+00:00,NODE_07,27,135000,NORMAL,NONE,27.33,69.5,1007.29,-77,4.01,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.33, ""humidity"": 69.5, ""pressure_hpa"": 1007.29, ""rssi_dbm"": -77, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.107""}"
906,2026-06-04T23:03:47.102214+00:00,NODE_08,27,135000,NORMAL,NONE,28.03,75.67,1009.95,-64,3.97,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.03, ""humidity"": 75.67, ""pressure_hpa"": 1009.95, ""rssi_dbm"": -64, ""battery_v"": 3.97, ""wifi_ip"": ""192.168.1.108""}"
907,2026-06-04T23:03:47.330831+00:00,NODE_09,27,135000,NORMAL,NONE,30.84,74.0,1009.2,-81,4.0,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.84, ""humidity"": 74.0, ""pressure_hpa"": 1009.2, ""rssi_dbm"": -81, ""battery_v"": 4.0, ""wifi_ip"": ""192.168.1.109""}"
908,2026-06-04T23:03:47.600050+00:00,NODE_10,27,135000,NORMAL,NONE,27.98,73.35,1008.07,-45,4.01,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 27, ""uptime_ms"": 135000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.98, ""humidity"": 73.35, ""pressure_hpa"": 1008.07, ""rssi_dbm"": -45, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.110""}"
909,2026-06-04T23:03:52.848805+00:00,NODE_01,28,140000,NORMAL,NONE,27.53,72.37,1008.11,-46,4.07,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.53, ""humidity"": 72.37, ""pressure_hpa"": 1008.11, ""rssi_dbm"": -46, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.101""}"
910,2026-06-04T23:03:53.111967+00:00,NODE_02,28,140000,NORMAL,NONE,30.63,74.17,1007.65,-65,4.08,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.63, ""humidity"": 74.17, ""pressure_hpa"": 1007.65, ""rssi_dbm"": -65, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.102""}"
911,2026-06-04T23:03:53.361709+00:00,NODE_03,28,140000,NORMAL,NONE,29.09,69.61,1009.3,-62,3.88,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.09, ""humidity"": 69.61, ""pressure_hpa"": 1009.3, ""rssi_dbm"": -62, ""battery_v"": 3.88, ""wifi_ip"": ""192.168.1.103""}"
912,2026-06-04T23:03:53.621893+00:00,NODE_04,28,140000,NORMAL,NONE,27.29,71.73,1009.29,-56,4.01,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.29, ""humidity"": 71.73, ""pressure_hpa"": 1009.29, ""rssi_dbm"": -56, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.104""}"
913,2026-06-04T23:03:53.874252+00:00,NODE_05,23,115000,NORMAL,NONE,30.76,74.12,1007.72,-49,4.08,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 23, ""uptime_ms"": 115000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.76, ""humidity"": 74.12, ""pressure_hpa"": 1007.72, ""rssi_dbm"": -49, ""battery_v"": 4.08, ""wifi_ip"": ""192.168.1.105""}"
914,2026-06-04T23:03:54.122858+00:00,NODE_06,28,140000,NORMAL,NONE,29.24,68.2,1008.43,-54,4.06,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.24, ""humidity"": 68.2, ""pressure_hpa"": 1008.43, ""rssi_dbm"": -54, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.106""}"
915,2026-06-04T23:03:54.375760+00:00,NODE_07,28,140000,NORMAL,NONE,27.04,73.29,1008.94,-69,4.01,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.04, ""humidity"": 73.29, ""pressure_hpa"": 1008.94, ""rssi_dbm"": -69, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.107""}"
916,2026-06-04T23:03:54.756498+00:00,NODE_08,28,140000,NORMAL,NONE,29.42,71.44,1007.51,-62,3.97,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.42, ""humidity"": 71.44, ""pressure_hpa"": 1007.51, ""rssi_dbm"": -62, ""battery_v"": 3.97, ""wifi_ip"": ""192.168.1.108""}"
917,2026-06-04T23:03:55.009919+00:00,NODE_09,28,140000,NORMAL,NONE,30.59,71.3,1007.24,-69,4.0,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.59, ""humidity"": 71.3, ""pressure_hpa"": 1007.24, ""rssi_dbm"": -69, ""battery_v"": 4.0, ""wifi_ip"": ""192.168.1.109""}"
918,2026-06-04T23:03:55.384536+00:00,NODE_10,28,140000,NORMAL,NONE,29.35,71.58,1009.78,-45,4.01,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 28, ""uptime_ms"": 140000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.35, ""humidity"": 71.58, ""pressure_hpa"": 1009.78, ""rssi_dbm"": -45, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.110""}"
919,2026-06-04T23:04:00.634940+00:00,NODE_01,29,145000,NORMAL,NONE,30.59,74.74,1007.04,-60,4.06,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 29, ""uptime_ms"": 145000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.59, ""humidity"": 74.74, ""pressure_hpa"": 1007.04, ""rssi_dbm"": -60, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.101""}"
