run_id,healing_id,base_condition_key,score_v1,consumed_j,low_nodes,recovered_clusters,agg_delivery_ratio,recovery_delay_s
717,H0,S=S5_A=A_F=F3_L=L1_seed=2,-1.0,55.9131,0.0,0.0,1.0,0.0
718,H3,S=S5_A=A_F=F3_L=L1_seed=2,-1.0,56.1117,0.0,1.0,1.0,3.0
749,H0,S=S5_A=A_F=F3_L=L1_seed=3,-1.0,55.8574,1.0,0.0,1.0,0.0
750,H3,S=S5_A=A_F=F3_L=L1_seed=3,-1.0,56.0562,1.0,1.0,1.0,3.0
781,H0,S=S5_A=A_F=F3_L=L1_seed=4,-1.0,55.6903,0.0,0.0,1.0,0.0
782,H3,S=S5_A=A_F=F3_L=L1_seed=4,-1.0,55.8897,0.0,1.0,1.0,3.0
693,H0,S=S5_A=A_F=F3_L=L2_seed=1,-1.0,72.4599,1.0,0.0,1.0,0.0
694,H3,S=S5_A=A_F=F3_L=L2_seed=1,-1.0,72.71274,1.0,1.0,1.0,3.0
725,H0,S=S5_A=A_F=F3_L=L2_seed=2,-1.0,73.34142,0.0,0.0,1.0,0.0
726,H3,S=S5_A=A_F=F3_L=L2_seed=2,-1.0,73.59186,0.0,1.0,1.0,3.0
757,H0,S=S5_A=A_F=F3_L=L2_seed=3,-1.0,73.26796,1.0,0.0,1.0,0.0
758,H3,S=S5_A=A_F=F3_L=L2_seed=3,-1.0,73.5186,1.0,1.0,1.0,3.0
789,H0,S=S5_A=A_F=F3_L=L2_seed=4,-1.0,73.04758,0.0,0.0,1.0,0.0
790,H3,S=S5_A=A_F=F3_L=L2_seed=4,-1.0,73.29882,0.0,1.0,1.0,3.0
687,H0,S=S5_A=A_F=F4_L=L1_seed=1,-2.0,54.914,1.0,0.0,1.0,0.0
688,H4,S=S5_A=A_F=F4_L=L1_seed=1,0.0,54.5718,1.0,1.0,1.0,3.0
719,H0,S=S5_A=A_F=F4_L=L1_seed=2,-2.0,54.8026,0.0,0.0,1.0,0.0
720,H4,S=S5_A=A_F=F4_L=L1_seed=2,0.0,53.5998,0.0,1.0,1.0,3.0
751,H0,S=S5_A=A_F=F4_L=L1_seed=3,-2.5,56.1951,1.0,0.0,1.0,0.0
752,H4,S=S5_A=A_F=F4_L=L1_seed=3,0.5,53.7618,0.0,1.0,1.0,3.0
783,H0,S=S5_A=A_F=F4_L=L1_seed=4,-2.0,55.4153,0.0,0.0,1.0,0.0
784,H4,S=S5_A=A_F=F4_L=L1_seed=4,0.0,55.1658,0.0,1.0,1.0,3.0
695,H0,S=S5_A=A_F=F4_L=L2_seed=1,-2.0,72.0404,1.0,0.0,1.0,0.0
696,H4,S=S5_A=A_F=F4_L=L2_seed=1,0.0,71.57532,1.0,1.0,1.0,3.0
727,H0,S=S5_A=A_F=F4_L=L2_seed=2,-2.0,71.89348,0.0,0.0,1.0,0.0
728,H4,S=S5_A=A_F=F4_L=L2_seed=2,0.0,70.29228,0.0,1.0,1.0,3.0
759,H0,S=S5_A=A_F=F4_L=L2_seed=3,-2.5,73.72998,1.0,0.0,1.0,0.0
760,H4,S=S5_A=A_F=F4_L=L2_seed=3,0.5,70.50612,0.0,1.0,1.0,3.0
791,H0,S=S5_A=A_F=F4_L=L2_seed=4,-2.0,72.70154,0.0,0.0,1.0,0.0
792,H4,S=S5_A=A_F=F4_L=L2_seed=4,0.0,72.3594,0.0,1.0,1.0,3.0
139,H0,S=S5_A=B_F=F0_L=L1_seed=1,-0.5,56.7834,1.0,0.0,1.0,0.0
143,H0,S=S5_A=B_F=F0_L=L1_seed=2,-0.5,56.7834,0.0,0.0,1.0,0.0
147,H0,S=S5_A=B_F=F0_L=L1_seed=3,-0.5,56.7834,1.0,0.0,1.0,0.0
151,H0,S=S5_A=B_F=F0_L=L1_seed=4,-0.5,56.7834,0.0,0.0,1.0,0.0
140,H0,S=S5_A=B_F=F0_L=L2_seed=1,-0.5,74.47812,1.0,0.0,1.0,0.0
144,H0,S=S5_A=B_F=F0_L=L2_seed=2,-0.5,74.47812,0.0,0.0,1.0,0.0
148,H0,S=S5_A=B_F=F0_L=L2_seed=3,-0.5,74.47812,1.0,0.0,1.0,0.0
152,H0,S=S5_A=B_F=F0_L=L2_seed=4,-0.5,74.47812,0.0,0.0,1.0,0.0
697,H0,S=S5_A=B_F=F1_L=L1_seed=1,-1.0,54.914,2.0,0.0,1.0,0.0
698,H1,S=S5_A=B_F=F1_L=L1_seed=1,-1.0,56.7324,2.0,1.0,1.0,3.0
729,H0,S=S5_A=B_F=F1_L=L1_seed=2,-1.0,54.8026,1.0,0.0,1.0,0.0
730,H1,S=S5_A=B_F=F1_L=L1_seed=2,-1.0,56.7294,1.0,1.0,1.0,3.0
761,H0,S=S5_A=B_F=F1_L=L1_seed=3,-1.0,56.1951,2.0,0.0,1.0,0.0
762,H1,S=S5_A=B_F=F1_L=L1_seed=3,-1.0,56.7669,2.0,1.0,1.0,3.0
793,H0,S=S5_A=B_F=F1_L=L1_seed=4,-1.0,55.4153,1.0,0.0,1.0,0.0
794,H1,S=S5_A=B_F=F1_L=L1_seed=4,-1.0,56.7459,1.0,1.0,1.0,3.0
705,H0,S=S5_A=B_F=F1_L=L2_seed=1,-1.0,72.0404,2.0,0.0,1.0,0.0
706,H1,S=S5_A=B_F=F1_L=L2_seed=1,-1.0,74.41176,2.0,1.0,1.0,3.0
737,H0,S=S5_A=B_F=F1_L=L2_seed=2,-1.0,71.89348,1.0,0.0,1.0,0.0
738,H1,S=S5_A=B_F=F1_L=L2_seed=2,-1.0,74.4078,1.0,1.0,1.0,3.0
769,H0,S=S5_A=B_F=F1_L=L2_seed=3,-1.0,73.72998,2.0,0.0,1.0,0.0
770,H1,S=S5_A=B_F=F1_L=L2_seed=3,-1.0,74.4573,2.0,1.0,1.0,3.0
801,H0,S=S5_A=B_F=F1_L=L2_seed=4,-1.0,72.70154,1.0,0.0,1.0,0.0
802,H1,S=S5_A=B_F=F1_L=L2_seed=4,-1.0,74.42958,1.0,1.0,1.0,3.0
699,H0,S=S5_A=B_F=F2_L=L1_seed=1,-1.0,55.9166,1.0,0.0,1.0,0.0
700,H2,S=S5_A=B_F=F2_L=L1_seed=1,-1.0,56.7594,1.0,1.0,1.0,3.0
731,H0,S=S5_A=B_F=F2_L=L1_seed=2,-1.0,55.0254,0.0,0.0,1.0,0.0
732,H2,S=S5_A=B_F=F2_L=L1_seed=2,-1.0,56.7354,0.0,1.0,1.0,3.0
763,H0,S=S5_A=B_F=F2_L=L1_seed=3,-0.5,53.8,0.0,0.0,1.0,0.0
764,H2,S=S5_A=B_F=F2_L=L1_seed=3,-1.5,56.7024,1.0,1.0,1.0,3.0
795,H0,S=S5_A=B_F=F2_L=L1_seed=4,-1.0,56.028,0.0,0.0,1.0,0.0
796,H2,S=S5_A=B_F=F2_L=L1_seed=4,-1.0,56.7624,0.0,1.0,1.0,3.0
707,H0,S=S5_A=B_F=F2_L=L2_seed=1,-1.0,73.36268,1.0,0.0,1.0,0.0
708,H2,S=S5_A=B_F=F2_L=L2_seed=1,-1.0,74.4474,1.0,1.0,1.0,3.0
739,H0,S=S5_A=B_F=F2_L=L2_seed=2,-1.0,72.18732,0.0,0.0,1.0,0.0
740,H2,S=S5_A=B_F=F2_L=L2_seed=2,-1.0,74.41572,0.0,1.0,1.0,3.0
771,H0,S=S5_A=B_F=F2_L=L2_seed=3,-0.5,70.5712,0.0,0.0,1.0,0.0
772,H2,S=S5_A=B_F=F2_L=L2_seed=3,-1.5,74.37216,1.0,1.0,1.0,3.0
803,H0,S=S5_A=B_F=F2_L=L2_seed=4,-1.0,73.5096,0.0,0.0,1.0,0.0
804,H2,S=S5_A=B_F=F2_L=L2_seed=4,-1.0,74.45136,0.0,1.0,1.0,3.0
701,H0,S=S5_A=B_F=F3_L=L1_seed=1,-1.0,55.2447,1.0,0.0,1.0,0.0
702,H3,S=S5_A=B_F=F3_L=L1_seed=1,-1.0,55.4457,1.0,1.0,1.0,3.0
733,H0,S=S5_A=B_F=F3_L=L1_seed=2,-1.0,55.9131,0.0,0.0,1.0,0.0
734,H3,S=S5_A=B_F=F3_L=L1_seed=2,-1.0,56.1117,0.0,1.0,1.0,3.0
765,H0,S=S5_A=B_F=F3_L=L1_seed=3,-1.0,55.8574,1.0,0.0,1.0,0.0
766,H3,S=S5_A=B_F=F3_L=L1_seed=3,-1.0,56.0562,1.0,1.0,1.0,3.0
797,H0,S=S5_A=B_F=F3_L=L1_seed=4,-1.0,55.6903,0.0,0.0,1.0,0.0
798,H3,S=S5_A=B_F=F3_L=L1_seed=4,-1.0,55.8897,0.0,1.0,1.0,3.0
709,H0,S=S5_A=B_F=F3_L=L2_seed=1,-1.0,72.4599,1.0,0.0,1.0,0.0
710,H3,S=S5_A=B_F=F3_L=L2_seed=1,-1.0,72.71274,1.0,1.0,1.0,3.0
741,H0,S=S5_A=B_F=F3_L=L2_seed=2,-1.0,73.34142,0.0,0.0,1.0,0.0
742,H3,S=S5_A=B_F=F3_L=L2_seed=2,-1.0,73.59186,0.0,1.0,1.0,3.0
773,H0,S=S5_A=B_F=F3_L=L2_seed=3,-1.0,73.26796,1.0,0.0,1.0,0.0
774,H3,S=S5_A=B_F=F3_L=L2_seed=3,-1.0,73.5186,1.0,1.0,1.0,3.0
805,H0,S=S5_A=B_F=F3_L=L2_seed=4,-1.0,73.04758,0.0,0.0,1.0,0.0
806,H3,S=S5_A=B_F=F3_L=L2_seed=4,-1.0,73.29882,0.0,1.0,1.0,3.0
703,H0,S=S5_A=B_F=F4_L=L1_seed=1,-2.0,54.914,1.0,0.0,1.0,0.0
704,H4,S=S5_A=B_F=F4_L=L1_seed=1,0.0,54.5718,1.0,1.0,1.0,3.0
735,H0,S=S5_A=B_F=F4_L=L1_seed=2,-2.0,54.8026,0.0,0.0,1.0,0.0
736,H4,S=S5_A=B_F=F4_L=L1_seed=2,0.0,53.5998,0.0,1.0,1.0,3.0
767,H0,S=S5_A=B_F=F4_L=L1_seed=3,-2.5,56.1951,1.0,0.0,1.0,0.0
768,H4,S=S5_A=B_F=F4_L=L1_seed=3,0.5,53.7618,0.0,1.0,1.0,3.0
799,H0,S=S5_A=B_F=F4_L=L1_seed=4,-2.0,55.4153,0.0,0.0,1.0,0.0
800,H4,S=S5_A=B_F=F4_L=L1_seed=4,0.0,55.1658,0.0,1.0,1.0,3.0
711,H0,S=S5_A=B_F=F4_L=L2_seed=1,-2.0,72.0404,1.0,0.0,1.0,0.0
712,H4,S=S5_A=B_F=F4_L=L2_seed=1,0.0,71.57532,1.0,1.0,1.0,3.0
743,H0,S=S5_A=B_F=F4_L=L2_seed=2,-2.0,71.89348,0.0,0.0,1.0,0.0
744,H4,S=S5_A=B_F=F4_L=L2_seed=2,0.0,70.29228,0.0,1.0,1.0,3.0
775,H0,S=S5_A=B_F=F4_L=L2_seed=3,-2.5,73.72998,1.0,0.0,1.0,0.0
776,H4,S=S5_A=B_F=F4_L=L2_seed=3,0.5,70.50612,0.0,1.0,1.0,3.0
807,H0,S=S5_A=B_F=F4_L=L2_seed=4,-2.0,72.70154,0.0,0.0,1.0,0.0
808,H4,S=S5_A=B_F=F4_L=L2_seed=4,0.0,72.3594,0.0,1.0,1.0,3.0
153,H0,S=S6_A=A_F=F0_L=L1_seed=1,-0.5,137.0888,5.0,0.0,1.0,0.0
157,H0,S=S6_A=A_F=F0_L=L1_seed=2,-0.5,137.0904,5.0,0.0,1.0,0.0
161,H0,S=S6_A=A_F=F0_L=L1_seed=3,-0.5,136.8452,6.0,0.0,1.0,0.0
165,H0,S=S6_A=A_F=F0_L=L1_seed=4,-0.5,136.9264,6.0,0.0,1.0,0.0
154,H0,S=S6_A=A_F=F0_L=L2_seed=1,-0.5,179.85104,5.0,0.0,1.0,0.0
158,H0,S=S6_A=A_F=F0_L=L2_seed=2,-0.5,179.85264,5.0,0.0,1.0,0.0
162,H0,S=S6_A=A_F=F0_L=L2_seed=3,-0.5,179.60744,6.0,0.0,1.0,0.0
166,H0,S=S6_A=A_F=F0_L=L2_seed=4,-0.5,179.68864,6.0,0.0,1.0,0.0
809,H0,S=S6_A=A_F=F1_L=L1_seed=1,-1.0,135.6368,6.0,0.0,1.0,0.0
810,H1,S=S6_A=A_F=F1_L=L1_seed=1,-1.0,137.0228,6.0,1.0,1.0,4.0
841,H0,S=S6_A=A_F=F1_L=L1_seed=2,-1.0,135.7059,6.0,0.0,1.0,0.0
842,H1,S=S6_A=A_F=F1_L=L1_seed=2,-1.0,137.0274,6.0,1.0,1.0,4.0
873,H0,S=S6_A=A_F=F1_L=L1_seed=3,-1.0,134.9882,7.0,0.0,1.0,0.0
874,H1,S=S6_A=A_F=F1_L=L1_seed=3,-1.0,136.7612,7.0,1.0,1.0,4.0
905,H0,S=S6_A=A_F=F1_L=L1_seed=4,-0.5,133.4784,5.0,0.0,1.0,0.0
906,H1,S=S6_A=A_F=F1_L=L1_seed=4,-1.5,136.9284,7.0,1.0,1.0,4.0
817,H0,S=S6_A=A_F=F1_L=L2_seed=1,-1.0,177.96704,6.0,0.0,1.0,0.0
818,H1,S=S6_A=A_F=F1_L=L2_seed=1,-1.0,179.76584,6.0,1.0,1.0,4.0
849,H0,S=S6_A=A_F=F1_L=L2_seed=2,-1.0,178.05774,6.0,0.0,1.0,0.0
850,H1,S=S6_A=A_F=F1_L=L2_seed=2,-1.0,179.7714,6.0,1.0,1.0,4.0
881,H0,S=S6_A=A_F=F1_L=L2_seed=3,-1.0,177.18884,7.0,0.0,1.0,0.0
882,H1,S=S6_A=A_F=F1_L=L2_seed=3,-1.0,179.49848,7.0,1.0,1.0,4.0
913,H0,S=S6_A=A_F=F1_L=L2_seed=4,-0.5,175.11744,5.0,0.0,1.0,0.0
914,H1,S=S6_A=A_F=F1_L=L2_seed=4,-1.5,179.64072,7.0,1.0,1.0,4.0
811,H0,S=S6_A=A_F=F2_L=L1_seed=1,-1.0,135.3668,5.0,0.0,1.0,0.0
812,H2,S=S6_A=A_F=F2_L=L1_seed=1,-1.0,137.0126,5.0,1.0,1.0,4.0
843,H0,S=S6_A=A_F=F2_L=L1_seed=2,-1.0,135.2334,5.0,0.0,1.0,0.0
844,H2,S=S6_A=A_F=F2_L=L1_seed=2,-1.0,137.0082,5.0,1.0,1.0,4.0
875,H0,S=S6_A=A_F=F2_L=L1_seed=3,-1.0,134.8532,6.0,0.0,1.0,0.0
876,H2,S=S6_A=A_F=F2_L=L1_seed=3,-1.0,136.757,6.0,1.0,1.0,4.0
907,H0,S=S6_A=A_F=F2_L=L1_seed=4,-1.0,134.3269,5.0,0.0,1.0,0.0
908,H2,S=S6_A=A_F=F2_L=L1_seed=4,-1.0,136.8112,5.0,1.0,1.0,4.0
819,H0,S=S6_A=A_F=F2_L=L2_seed=1,-1.0,177.61064,5.0,0.0,1.0,0.0
820,H2,S=S6_A=A_F=F2_L=L2_seed=1,-1.0,179.7518,5.0,1.0,1.0,4.0
851,H0,S=S6_A=A_F=F2_L=L2_seed=2,-1.0,177.43404,5.0,0.0,1.0,0.0
852,H2,S=S6_A=A_F=F2_L=L2_seed=2,-1.0,179.74548,5.0,1.0,1.0,4.0
883,H0,S=S6_A=A_F=F2_L=L2_seed=3,-1.0,177.01064,6.0,0.0,1.0,0.0
884,H2,S=S6_A=A_F=F2_L=L2_seed=3,-1.0,179.49236,6.0,1.0,1.0,4.0
915,H0,S=S6_A=A_F=F2_L=L2_seed=4,-1.0,176.28994,5.0,0.0,1.0,0.0
916,H2,S=S6_A=A_F=F2_L=L2_seed=4,-1.0,179.53792,5.0,1.0,1.0,4.0
813,H0,S=S6_A=A_F=F3_L=L1_seed=1,-1.0,134.4155,4.0,0.0,1.0,0.0
814,H3,S=S6_A=A_F=F3_L=L1_seed=1,-1.0,134.6459,4.0,1.0,1.0,4.0
845,H0,S=S6_A=A_F=F3_L=L1_seed=2,-1.0,135.0921,5.0,0.0,1.0,0.0
846,H3,S=S6_A=A_F=F3_L=L1_seed=2,-1.0,135.3225,5.0,1.0,1.0,4.0
877,H0,S=S6_A=A_F=F3_L=L1_seed=3,-1.0,135.6569,6.0,0.0,1.0,0.0
878,H3,S=S6_A=A_F=F3_L=L1_seed=3,-1.0,135.8873,6.0,1.0,1.0,4.0
909,H0,S=S6_A=A_F=F3_L=L1_seed=4,-1.0,134.9281,6.0,0.0,1.0,0.0
910,H3,S=S6_A=A_F=F3_L=L1_seed=4,-1.0,135.1585,6.0,1.0,1.0,4.0
821,H0,S=S6_A=A_F=F3_L=L2_seed=1,-1.0,176.33534,4.0,0.0,1.0,0.0
822,H3,S=S6_A=A_F=F3_L=L2_seed=1,-1.0,176.62718,4.0,1.0,1.0,4.0
853,H0,S=S6_A=A_F=F3_L=L2_seed=2,-1.0,177.22794,5.0,0.0,1.0,0.0
854,H3,S=S6_A=A_F=F3_L=L2_seed=2,-1.0,177.51978,5.0,1.0,1.0,4.0
885,H0,S=S6_A=A_F=F3_L=L2_seed=3,-1.0,178.05194,6.0,0.0,1.0,0.0
886,H3,S=S6_A=A_F=F3_L=L2_seed=3,-1.0,178.34378,6.0,1.0,1.0,4.0
917,H0,S=S6_A=A_F=F3_L=L2_seed=4,-1.0,177.06394,6.0,0.0,1.0,0.0
918,H3,S=S6_A=A_F=F3_L=L2_seed=4,-1.0,177.35578,6.0,1.0,1.0,4.0
815,H0,S=S6_A=A_F=F4_L=L1_seed=1,-2.0,135.6368,5.0,0.0,1.0,0.0
816,H4,S=S6_A=A_F=F4_L=L1_seed=1,0.0,134.567,5.0,1.0,1.0,4.0
847,H0,S=S6_A=A_F=F4_L=L1_seed=2,-2.0,135.7059,5.0,0.0,1.0,0.0
848,H4,S=S6_A=A_F=F4_L=L1_seed=2,0.0,134.5041,5.0,1.0,1.0,4.0
879,H0,S=S6_A=A_F=F4_L=L1_seed=3,-2.0,134.9882,6.0,0.0,1.0,0.0
880,H4,S=S6_A=A_F=F4_L=L1_seed=3,0.0,133.6784,6.0,1.0,1.0,4.0
911,H0,S=S6_A=A_F=F4_L=L1_seed=4,-2.0,133.4784,4.0,0.0,1.0,0.0
912,H4,S=S6_A=A_F=F4_L=L1_seed=4,0.0,131.6661,4.0,1.0,1.0,4.0
823,H0,S=S6_A=A_F=F4_L=L2_seed=1,-2.0,177.96704,5.0,0.0,1.0,0.0
824,H4,S=S6_A=A_F=F4_L=L2_seed=1,0.0,176.54204,5.0,1.0,1.0,4.0
855,H0,S=S6_A=A_F=F4_L=L2_seed=2,-2.0,178.05774,5.0,0.0,1.0,0.0
856,H4,S=S6_A=A_F=F4_L=L2_seed=2,0.0,176.4585,5.0,1.0,1.0,4.0
887,H0,S=S6_A=A_F=F4_L=L2_seed=3,-2.0,177.18884,6.0,0.0,1.0,0.0
888,H4,S=S6_A=A_F=F4_L=L2_seed=3,0.0,175.44704,6.0,1.0,1.0,4.0
919,H0,S=S6_A=A_F=F4_L=L2_seed=4,-2.0,175.11744,4.0,0.0,1.0,0.0
920,H4,S=S6_A=A_F=F4_L=L2_seed=4,0.0,172.71234,4.0,1.0,1.0,4.0
155,H0,S=S6_A=B_F=F0_L=L1_seed=1,-0.5,137.0888,5.0,0.0,1.0,0.0
159,H0,S=S6_A=B_F=F0_L=L1_seed=2,-0.5,137.0904,5.0,0.0,1.0,0.0
163,H0,S=S6_A=B_F=F0_L=L1_seed=3,-0.5,136.8452,6.0,0.0,1.0,0.0
167,H0,S=S6_A=B_F=F0_L=L1_seed=4,-0.5,136.9264,6.0,0.0,1.0,0.0
156,H0,S=S6_A=B_F=F0_L=L2_seed=1,-0.5,179.85104,5.0,0.0,1.0,0.0
160,H0,S=S6_A=B_F=F0_L=L2_seed=2,-0.5,179.85264,5.0,0.0,1.0,0.0
164,H0,S=S6_A=B_F=F0_L=L2_seed=3,-0.5,179.60744,6.0,0.0,1.0,0.0
168,H0,S=S6_A=B_F=F0_L=L2_seed=4,-0.5,179.68864,6.0,0.0,1.0,0.0
825,H0,S=S6_A=B_F=F1_L=L1_seed=1,-1.0,135.6368,6.0,0.0,1.0,0.0
826,H1,S=S6_A=B_F=F1_L=L1_seed=1,-1.0,137.0228,6.0,1.0,1.0,4.0
857,H0,S=S6_A=B_F=F1_L=L1_seed=2,-1.0,135.7059,6.0,0.0,1.0,0.0
858,H1,S=S6_A=B_F=F1_L=L1_seed=2,-1.0,137.0274,6.0,1.0,1.0,4.0
889,H0,S=S6_A=B_F=F1_L=L1_seed=3,-1.0,134.9882,7.0,0.0,1.0,0.0
890,H1,S=S6_A=B_F=F1_L=L1_seed=3,-1.0,136.7612,7.0,1.0,1.0,4.0
921,H0,S=S6_A=B_F=F1_L=L1_seed=4,-0.5,133.4784,5.0,0.0,1.0,0.0
922,H1,S=S6_A=B_F=F1_L=L1_seed=4,-1.5,136.9284,7.0,1.0,1.0,4.0
833,H0,S=S6_A=B_F=F1_L=L2_seed=1,-1.0,177.96704,6.0,0.0,1.0,0.0
834,H1,S=S6_A=B_F=F1_L=L2_seed=1,-1.0,179.76584,6.0,1.0,1.0,4.0
865,H0,S=S6_A=B_F=F1_L=L2_seed=2,-1.0,178.05774,6.0,0.0,1.0,0.0
866,H1,S=S6_A=B_F=F1_L=L2_seed=2,-1.0,179.7714,6.0,1.0,1.0,4.0
897,H0,S=S6_A=B_F=F1_L=L2_seed=3,-1.0,177.18884,7.0,0.0,1.0,0.0
898,H1,S=S6_A=B_F=F1_L=L2_seed=3,-1.0,179.49848,7.0,1.0,1.0,4.0
929,H0,S=S6_A=B_F=F1_L=L2_seed=4,-0.5,175.11744,5.0,0.0,1.0,0.0
930,H1,S=S6_A=B_F=F1_L=L2_seed=4,-1.5,179.64072,7.0,1.0,1.0,4.0
827,H0,S=S6_A=B_F=F2_L=L1_seed=1,-1.0,135.3668,5.0,0.0,1.0,0.0
828,H2,S=S6_A=B_F=F2_L=L1_seed=1,-1.0,137.0126,5.0,1.0,1.0,4.0
859,H0,S=S6_A=B_F=F2_L=L1_seed=2,-1.0,135.2334,5.0,0.0,1.0,0.0
860,H2,S=S6_A=B_F=F2_L=L1_seed=2,-1.0,137.0082,5.0,1.0,1.0,4.0
891,H0,S=S6_A=B_F=F2_L=L1_seed=3,-1.0,134.8532,6.0,0.0,1.0,0.0
892,H2,S=S6_A=B_F=F2_L=L1_seed=3,-1.0,136.757,6.0,1.0,1.0,4.0
923,H0,S=S6_A=B_F=F2_L=L1_seed=4,-1.0,134.3269,5.0,0.0,1.0,0.0
924,H2,S=S6_A=B_F=F2_L=L1_seed=4,-1.0,136.8112,5.0,1.0,1.0,4.0
835,H0,S=S6_A=B_F=F2_L=L2_seed=1,-1.0,177.61064,5.0,0.0,1.0,0.0
836,H2,S=S6_A=B_F=F2_L=L2_seed=1,-1.0,179.7518,5.0,1.0,1.0,4.0
867,H0,S=S6_A=B_F=F2_L=L2_seed=2,-1.0,177.43404,5.0,0.0,1.0,0.0
868,H2,S=S6_A=B_F=F2_L=L2_seed=2,-1.0,179.74548,5.0,1.0,1.0,4.0
899,H0,S=S6_A=B_F=F2_L=L2_seed=3,-1.0,177.01064,6.0,0.0,1.0,0.0
900,H2,S=S6_A=B_F=F2_L=L2_seed=3,-1.0,179.49236,6.0,1.0,1.0,4.0
931,H0,S=S6_A=B_F=F2_L=L2_seed=4,-1.0,176.28994,5.0,0.0,1.0,0.0
932,H2,S=S6_A=B_F=F2_L=L2_seed=4,-1.0,179.53792,5.0,1.0,1.0,4.0
829,H0,S=S6_A=B_F=F3_L=L1_seed=1,-1.0,134.4155,4.0,0.0,1.0,0.0
830,H3,S=S6_A=B_F=F3_L=L1_seed=1,-1.0,134.6459,4.0,1.0,1.0,4.0
861,H0,S=S6_A=B_F=F3_L=L1_seed=2,-1.0,135.0921,5.0,0.0,1.0,0.0
862,H3,S=S6_A=B_F=F3_L=L1_seed=2,-1.0,135.3225,5.0,1.0,1.0,4.0
893,H0,S=S6_A=B_F=F3_L=L1_seed=3,-1.0,135.6569,6.0,0.0,1.0,0.0
894,H3,S=S6_A=B_F=F3_L=L1_seed=3,-1.0,135.8873,6.0,1.0,1.0,4.0
925,H0,S=S6_A=B_F=F3_L=L1_seed=4,-1.0,134.9281,6.0,0.0,1.0,0.0
926,H3,S=S6_A=B_F=F3_L=L1_seed=4,-1.0,135.1585,6.0,1.0,1.0,4.0
837,H0,S=S6_A=B_F=F3_L=L2_seed=1,-1.0,176.33534,4.0,0.0,1.0,0.0
838,H3,S=S6_A=B_F=F3_L=L2_seed=1,-1.0,176.62718,4.0,1.0,1.0,4.0
869,H0,S=S6_A=B_F=F3_L=L2_seed=2,-1.0,177.22794,5.0,0.0,1.0,0.0
870,H3,S=S6_A=B_F=F3_L=L2_seed=2,-1.0,177.51978,5.0,1.0,1.0,4.0
901,H0,S=S6_A=B_F=F3_L=L2_seed=3,-1.0,178.05194,6.0,0.0,1.0,0.0
902,H3,S=S6_A=B_F=F3_L=L2_seed=3,-1.0,178.34378,6.0,1.0,1.0,4.0
933,H0,S=S6_A=B_F=F3_L=L2_seed=4,-1.0,177.06394,6.0,0.0,1.0,0.0
934,H3,S=S6_A=B_F=F3_L=L2_seed=4,-1.0,177.35578,6.0,1.0,1.0,4.0
831,H0,S=S6_A=B_F=F4_L=L1_seed=1,-2.0,135.6368,5.0,0.0,1.0,0.0
832,H4,S=S6_A=B_F=F4_L=L1_seed=1,0.0,134.567,5.0,1.0,1.0,4.0
863,H0,S=S6_A=B_F=F4_L=L1_seed=2,-2.0,135.7059,5.0,0.0,1.0,0.0
864,H4,S=S6_A=B_F=F4_L=L1_seed=2,0.0,134.5041,5.0,1.0,1.0,4.0
895,H0,S=S6_A=B_F=F4_L=L1_seed=3,-2.0,134.9882,6.0,0.0,1.0,0.0
896,H4,S=S6_A=B_F=F4_L=L1_seed=3,0.0,133.6784,6.0,1.0,1.0,4.0
927,H0,S=S6_A=B_F=F4_L=L1_seed=4,-2.0,133.4784,4.0,0.0,1.0,0.0
928,H4,S=S6_A=B_F=F4_L=L1_seed=4,0.0,131.6661,4.0,1.0,1.0,4.0
839,H0,S=S6_A=B_F=F4_L=L2_seed=1,-2.0,177.96704,5.0,0.0,1.0,0.0
840,H4,S=S6_A=B_F=F4_L=L2_seed=1,0.0,176.54204,5.0,1.0,1.0,4.0
871,H0,S=S6_A=B_F=F4_L=L2_seed=2,-2.0,178.05774,5.0,0.0,1.0,0.0
872,H4,S=S6_A=B_F=F4_L=L2_seed=2,0.0,176.4585,5.0,1.0,1.0,4.0
903,H0,S=S6_A=B_F=F4_L=L2_seed=3,-2.0,177.18884,6.0,0.0,1.0,0.0
904,H4,S=S6_A=B_F=F4_L=L2_seed=3,0.0,175.44704,6.0,1.0,1.0,4.0
935,H0,S=S6_A=B_F=F4_L=L2_seed=4,-2.0,175.11744,4.0,0.0,1.0,0.0
936,H4,S=S6_A=B_F=F4_L=L2_seed=4,0.0,172.71234,4.0,1.0,1.0,4.0
937,H0,S=S7_A=A_F=F0_L=L1_seed=1,-0.5,301.2044,23.0,0.0,1.0,0.0
938,H0,S=S7_A=A_F=F0_L=L2_seed=1,-0.5,395.2076,23.0,0.0,1.0,0.0
941,H1,S=S7_A=A_F=F1_L=L1_seed=1,0,301.1114,24.0,1.0,1.0,5.0
942,H1,S=S7_A=A_F=F1_L=L2_seed=1,0,395.08676,24.0,1.0,1.0,5.0
945,H4,S=S7_A=A_F=F4_L=L1_seed=1,0,296.9585,22.0,1.0,1.0,5.0
946,H4,S=S7_A=A_F=F4_L=L2_seed=1,0,389.62682,22.0,1.0,1.0,5.0
939,H0,S=S7_A=B_F=F0_L=L1_seed=1,-0.5,301.2044,23.0,0.0,1.0,0.0
940,H0,S=S7_A=B_F=F0_L=L2_seed=1,-0.5,395.2076,23.0,0.0,1.0,0.0
