base_condition_key,scale,architecture,failure_family,load,seed,map_signature,best_healing_id,split
S4|B|F1|L1|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F1,L1,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F1|L1|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F1,L1,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F1|L2|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F1,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F1|L2|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F1,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F1|L2|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F1,L2,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F1|L2|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F1,L2,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F2|L1|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F2,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F2|L1|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F2,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F2|L1|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F2,L1,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F2|L1|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F2,L1,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F2|L2|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F2,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F2|L2|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F2,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F2|L2|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F2,L2,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F2|L2|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F2,L2,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F3|L1|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F3,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F3|L1|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F3,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F3|L1|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F3,L1,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F3|L1|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F3,L1,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F3|L2|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F3,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F3|L2|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F3,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F3|L2|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F3,L2,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F3|L2|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F3,L2,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F4|L1|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F4,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F4|L1|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F4,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F4|L1|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F4,L1,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F4|L1|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F4,L1,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S4|B|F4|L2|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F4,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,,train
S4|B|F4|L2|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F4,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,,train
S4|B|F4|L2|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F4,L2,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,,train
S4|B|F4|L2|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F4,L2,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,,train
S5|A|F0|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F0,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F0|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F0,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F0|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F0,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F0|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F0,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F0|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F0,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F0|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F0,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F0|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F0,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F0|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F0,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F1|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F1,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F1|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F1,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F1|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F1,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F1|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F1,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F1|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F1,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F1|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F1,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F1|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F1,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F1|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F1,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F2|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F2,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F2|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F2,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F2|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F2,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F2|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F2,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F2|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F2,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F2|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F2,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F2|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F2,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F2|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F2,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F3|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F3,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F3|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F3,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F3|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F3,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F3|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F3,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F3|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F3,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F3|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F3,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F3|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F3,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F3|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F3,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F4|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F4,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F4|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F4,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F4|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F4,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F4|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F4,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|A|F4|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F4,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|A|F4|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F4,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|A|F4|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F4,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|A|F4|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F4,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F0|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F0,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F0|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F0,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F0|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F0,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F0|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F0,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F0|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F0,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F0|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F0,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F0|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F0,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F0|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F0,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F1|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F1,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F1|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F1,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F1|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F1,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F1|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F1,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F1|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F1,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F1|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F1,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F1|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F1,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F1|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F1,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F2|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F2,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F2|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F2,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F2|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F2,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F2|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F2,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F2|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F2,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F2|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F2,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F2|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F2,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F2|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F2,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F3|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F3,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F3|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F3,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F3|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F3,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F3|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F3,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F3|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F3,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F3|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F3,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F3|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F3,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F3|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F3,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F4|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F4,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F4|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F4,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F4|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F4,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F4|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F4,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S5|B|F4|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F4,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,,train
S5|B|F4|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F4,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,,train
S5|B|F4|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F4,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,,train
S5|B|F4|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F4,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,,train
S6|A|F0|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F0,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F0|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F0,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F0|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F0,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F0|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F0,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F0|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F0,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F0|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F0,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F0|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F0,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F0|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F0,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F1|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F1,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F1|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F1,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F1|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F1,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
